CustomerID,R,Frequency,Monetary,Segment
16159.0,5087,1,348.2,一般用户
16160.0,4869,4,716.97,一般用户
16161.0,4807,26,5352.97,潜力用户
16162.0,5057,1,37.4,一般用户
16163.0,5170,1,441.6,一般用户
16164.0,4822,4,802.53,一般用户
16168.0,4816,27,3260.84,潜力用户
16169.0,4813,4,1822.97,一般用户
16170.0,4856,7,1880.4199999999998,潜力用户
16171.0,4864,1,73.2,一般用户
16172.0,4900,5,1140.21,一般用户
16173.0,4821,7,1406.57,一般用户
16174.0,4931,3,551.95,一般用户
16175.0,4899,4,1037.59,一般用户
16177.0,4855,1,331.95,一般用户
16178.0,4943,1,197.9,一般用户
16179.0,4866,1,215.83,一般用户
16180.0,4905,10,3071.48,一般用户
16181.0,4878,1,305.54,一般用户
16182.0,4877,1,162.64999999999998,一般用户
16183.0,4872,1,338.71000000000004,一般用户
16184.0,4869,7,1155.54,一般用户
16185.0,4822,2,529.41,一般用户
16186.0,4828,13,3991.94,潜力用户
16187.0,4837,17,6841.24,潜力用户
16188.0,4850,4,981.86,一般用户
16189.0,4821,2,215.48,一般用户
16190.0,4845,1,215.08,一般用户
16191.0,4808,24,4342.12,潜力用户
16193.0,5042,1,314.45,一般用户
16198.0,4880,1,400.68100000000004,一般用户
16200.0,4809,2,1080.6200000000001,一般用户
16201.0,4808,5,1821.52,一般用户
16202.0,5166,1,365.27,一般用户
16203.0,4864,5,589.15,一般用户
16204.0,4828,1,405.71,一般用户
16205.0,4836,4,761.38,一般用户
16206.0,4860,4,537.0600000000001,一般用户
16207.0,4830,1,394.38,一般用户
16208.0,4850,2,664.26,一般用户
16209.0,4894,5,903.98,一般用户
16210.0,4807,18,5706.38,潜力用户
16211.0,4886,2,542.77,一般用户
16212.0,4824,3,681.19,一般用户
16213.0,4884,1,159.0,一般用户
16214.0,4976,3,1062.75,一般用户
16215.0,4886,1,242.35,一般用户
16216.0,5072,1,914.9300000000001,一般用户
16217.0,5040,4,259.39000000000004,一般用户
16218.0,4835,8,2910.87,潜力用户
16221.0,4842,3,864.86,一般用户
16222.0,5123,1,846.72,一般用户
16224.0,4862,4,1295.3,一般用户
16225.0,4850,5,1096.32,一般用户
16226.0,5008,3,255.12,一般用户
16227.0,5024,2,308.32000000000005,一般用户
16229.0,4892,2,1010.6,一般用户
16230.0,4995,2,542.03,一般用户
16232.0,4838,5,983.23,一般用户
16233.0,4876,5,422.13,一般用户
16235.0,4846,6,858.41,一般用户
16236.0,4883,1,432.2,一般用户
16239.0,4862,3,372.9,一般用户
16240.0,4813,5,3693.81,潜力用户
16241.0,4815,13,2607.87,潜力用户
16242.0,4813,8,3598.26,潜力用户
16243.0,4839,2,409.1,一般用户
16244.0,5017,2,1522.75,一般用户
16245.0,4829,5,1352.3600000000001,一般用户
16247.0,4975,1,114.56,一般用户
16248.0,4867,1,152.94,一般用户
16249.0,4858,5,1800.07,一般用户
16250.0,5066,2,389.44,一般用户
16252.0,5171,1,-295.09,一般用户
16253.0,4837,3,3665.62,潜力用户
16255.0,4822,10,2609.3,潜力用户
16256.0,5063,2,732.63,一般用户
16257.0,4982,1,46.95,一般用户
16258.0,4850,5,4800.31,潜力用户
16260.0,4856,1,856.45,一般用户
16261.0,4822,4,746.83,一般用户
16262.0,5166,1,-31.65,一般用户
16265.0,4814,11,5423.15,潜力用户
16266.0,4879,7,861.89,一般用户
16268.0,4876,2,667.65,一般用户
16270.0,5158,1,1141.24,一般用户
16271.0,4808,6,1423.29,一般用户
16272.0,4922,1,411.7,一般用户
16274.0,5178,1,357.95,一般用户
16275.0,5002,1,559.87,一般用户
16276.0,4982,1,277.8,一般用户
16278.0,4828,3,537.83,一般用户
16279.0,4826,4,1496.68,一般用户
16281.0,4877,1,1756.78,一般用户
16282.0,5145,1,168.3,一般用户
16283.0,4811,7,1531.51,一般用户
16284.0,4836,2,823.97,一般用户
16287.0,4975,1,125.22000000000001,一般用户
16292.0,4922,2,280.9,一般用户
16293.0,4814,12,2236.7400000000002,潜力用户
16295.0,4815,4,1328.55,一般用户
16297.0,5018,4,275.4,一般用户
16298.0,4828,3,598.2,一般用户
16302.0,4913,2,212.82,一般用户
16303.0,4831,4,5305.83,潜力用户
16305.0,4944,1,361.21999999999997,一般用户
16306.0,5019,9,602.27,一般用户
16309.0,4897,3,686.67,一般用户
16311.0,4823,2,616.26,一般用户
16313.0,4808,2,274.15000000000003,一般用户
16315.0,5136,1,226.37,一般用户
16316.0,4869,12,2755.56,潜力用户
16317.0,4925,3,1341.65,一般用户
16318.0,4840,1,328.15,一般用户
16319.0,5023,1,404.40000000000003,一般用户
16320.0,4977,2,1038.46,一般用户
16321.0,4877,7,230.70000000000002,一般用户
16322.0,4806,2,326.75,一般用户
16323.0,5001,1,207.50000000000003,一般用户
16324.0,4933,3,428.68,一般用户
16325.0,4849,5,510.54,一般用户
16326.0,4811,15,3085.96,潜力用户
16327.0,4819,6,3844.22,潜力用户
16330.0,4823,4,242.21,一般用户
16332.0,4833,8,1583.2,一般用户
16333.0,4997,1,177.60000000000002,一般用户
16337.0,4842,1,151.05,一般用户
16338.0,4962,1,214.79999999999998,一般用户
16339.0,5089,1,109.95,一般用户
16340.0,4912,1,549.07,一般用户
16341.0,4830,6,1959.38,潜力用户
16342.0,4880,4,322.41,一般用户
16343.0,4821,2,370.47999999999996,一般用户
16344.0,4963,1,101.10000000000001,一般用户
16345.0,4849,1,575.41,一般用户
16347.0,4816,2,887.65,一般用户
16348.0,4837,7,1469.45,一般用户
16349.0,5096,1,53.5,一般用户
16350.0,4826,5,1100.47,一般用户
16351.0,5138,1,153.9,一般用户
16352.0,4823,2,494.44,一般用户
16353.0,4809,23,6675.71,潜力用户
16354.0,4868,2,395.8,一般用户
16356.0,5003,4,210.32000000000002,一般用户
16357.0,4838,3,658.88,一般用户
16358.0,4806,5,2024.95,潜力用户
16359.0,4812,11,1081.41,一般用户
16360.0,4810,8,3411.69,潜力用户
16361.0,4815,4,896.66,一般用户
16362.0,4837,9,652.07,一般用户
16363.0,4858,1,109.36000000000001,一般用户
16364.0,4817,2,707.04,一般用户
16365.0,4823,9,1434.42,一般用户
16366.0,4824,1,327.3,一般用户
16367.0,4842,2,804.49,一般用户
16368.0,4807,2,497.43,一般用户
16369.0,4823,3,1553.66,一般用户
16370.0,4887,4,1320.56,一般用户
16372.0,4838,2,367.93,一般用户
16374.0,4871,2,473.03000000000003,一般用户
16376.0,4814,3,977.52,一般用户
16377.0,5072,1,106.2,一般用户
16378.0,5052,3,362.95,一般用户
16379.0,4809,5,2131.9,潜力用户
16380.0,4866,1,752.43,一般用户
16383.0,4880,2,668.36,一般用户
16384.0,4895,2,584.5,一般用户
16385.0,4865,3,555.89,一般用户
16386.0,4834,2,317.2,一般用户
16387.0,5128,1,94.36,一般用户
16389.0,4858,5,1304.67,一般用户
16392.0,5075,1,221.19,一般用户
16393.0,4808,20,2941.05,潜力用户
16394.0,4855,9,1304.54,一般用户
16395.0,4866,5,1486.9,一般用户
16398.0,4950,4,1559.15,一般用户
16399.0,4824,2,408.57,一般用户
16400.0,4900,1,303.93,一般用户
16401.0,4806,20,3053.24,潜力用户
16402.0,5070,2,299.6,一般用户
16403.0,5107,2,161.04999999999998,一般用户
16404.0,4875,1,443.05,一般用户
16405.0,5107,2,74.85,一般用户
16406.0,4824,1,163.07,一般用户
16407.0,4818,10,2126.93,潜力用户
16409.0,4841,5,2028.88,潜力用户
16411.0,4824,2,214.65,一般用户
16412.0,4859,1,151.83,一般用户
16413.0,4862,1,262.2,一般用户
16414.0,4827,2,126.25,一般用户
16415.0,4849,1,210.35,一般用户
16416.0,4832,4,1026.99,一般用户
16418.0,4850,3,675.27,一般用户
16419.0,4918,7,959.48,一般用户
16422.0,4822,72,22140.21,潜力用户
16423.0,4830,1,346.12,一般用户
16424.0,4996,2,82.56,一般用户
16425.0,5107,1,302.7,一般用户
16426.0,4807,10,1908.25,潜力用户
16427.0,5068,2,241.06,一般用户
16428.0,4886,1,-2.95,一般用户
16429.0,4911,1,284.55,一般用户
16430.0,4862,1,300.85,一般用户
16431.0,5018,3,642.81,一般用户
16432.0,4869,1,143.4,一般用户
16433.0,4833,1,184.26,一般用户
16434.0,4834,7,1522.25,一般用户
16438.0,4811,5,798.35,一般用户
16440.0,4813,5,3640.67,潜力用户
16441.0,4872,2,381.2,一般用户
16442.0,4807,3,616.79,一般用户
16444.0,4851,5,638.77,一般用户
16445.0,4839,1,230.51,一般用户
16446.0,5011,1,2.9,一般用户
16447.0,4941,1,259.01,一般用户
16448.0,5003,1,188.89000000000001,一般用户
16449.0,4996,3,674.69,一般用户
16450.0,4955,1,311.92,一般用户
16451.0,4893,1,266.97,一般用户
16454.0,4850,3,-8.15,一般用户
16455.0,4869,7,1841.18,一般用户
16456.0,4904,5,2158.37,一般用户
16457.0,5023,1,208.36,一般用户
16458.0,4808,18,3482.7400000000002,潜力用户
16460.0,4833,3,814.72,一般用户
16461.0,4983,1,151.42,一般用户
16462.0,4869,4,102.0,一般用户
16463.0,4826,7,1383.7,一般用户
16464.0,4825,3,1314.68,一般用户
16466.0,4839,7,1603.46,一般用户
16468.0,4879,1,74.9,一般用户
16469.0,4829,4,650.43,一般用户
16470.0,4857,5,757.44,一般用户
16471.0,5080,1,223.95000000000002,一般用户
16473.0,4970,4,314.86,一般用户
16474.0,4812,11,1811.47,一般用户
16475.0,4893,4,544.3,一般用户
16477.0,4869,7,2494.46,潜力用户
16478.0,4830,3,331.0,一般用户
16479.0,4815,2,300.83,一般用户
16480.0,4881,1,769.29,一般用户
16482.0,4821,1,220.62,一般用户
16483.0,4997,1,139.35,一般用户
16484.0,4979,3,379.4,一般用户
16485.0,4882,1,363.65,一般用户
16488.0,4838,4,484.2,一般用户
16491.0,4852,1,731.5,一般用户
16493.0,4878,6,1329.66,一般用户
16494.0,5102,1,826.53,一般用户
16495.0,4808,3,684.41,一般用户
16496.0,4814,4,1562.22,一般用户
16497.0,4855,6,2965.69,潜力用户
16498.0,4966,3,86.12,一般用户
16499.0,5165,5,319.1,一般用户
16500.0,4810,6,400.86,一般用户
16503.0,4912,5,1421.43,一般用户
16504.0,4830,1,484.38,一般用户
16506.0,4825,2,90.30000000000001,一般用户
16509.0,5102,1,363.7,一般用户
16510.0,5177,1,248.1,一般用户
16511.0,4827,3,950.26,一般用户
16513.0,4810,4,874.59,一般用户
16515.0,4857,5,1540.73,一般用户
16516.0,4835,1,101.69999999999999,一般用户
16517.0,5082,1,162.7,一般用户
16518.0,4866,3,480.92,一般用户
16519.0,4830,2,215.07999999999998,一般用户
16520.0,4991,4,1036.6200000000001,一般用户
16523.0,4807,28,9295.67,潜力用户
16525.0,4807,28,9437.85,潜力用户
16526.0,4977,1,290.36,一般用户
16527.0,4886,1,228.06,一般用户
16528.0,4809,1,244.41,一般用户
16529.0,4995,1,455.25,一般用户
16531.0,4827,7,1244.59,一般用户
16533.0,4824,5,1026.94,一般用户
16535.0,4810,1,593.75,一般用户
16536.0,4912,2,539.02,一般用户
16539.0,4808,4,1388.81,一般用户
16542.0,4859,1,119.62,一般用户
16545.0,4970,1,339.3,一般用户
16546.0,5096,3,756.55,一般用户
16549.0,4815,10,4154.64,潜力用户
16550.0,4914,9,2243.57,一般用户
16551.0,4901,3,737.8,一般用户
16552.0,5048,2,379.73,一般用户
16553.0,4968,14,4169.01,一般用户
16554.0,4808,7,641.55,一般用户
16555.0,4840,2,285.89,一般用户
16556.0,4872,7,3313.79,潜力用户
16557.0,4829,2,281.85,一般用户
16558.0,4806,24,8005.04,潜力用户
16560.0,4826,3,816.51,一般用户
16561.0,4811,2,511.12,一般用户
16563.0,4859,1,845.74,一般用户
16565.0,5169,1,173.7,一般用户
16566.0,4820,6,614.01,一般用户
16567.0,4999,2,704.5600000000001,一般用户
16569.0,4808,1,124.2,一般用户
16570.0,4814,15,3622.95,潜力用户
16571.0,4808,5,1285.22,一般用户
16572.0,4932,4,999.7,一般用户
16573.0,4879,4,648.41,一般用户
16574.0,4876,1,451.44,一般用户
16579.0,5170,1,-30.599999999999998,一般用户
16581.0,4960,2,70.44,一般用户
16582.0,4918,1,313.62,一般用户
16583.0,5179,1,233.45,一般用户
16584.0,4885,3,803.03,一般用户
16586.0,5054,1,463.95,一般用户
16587.0,5037,1,225.15,一般用户
16589.0,4876,3,459.24,一般用户
16591.0,4874,1,213.5,一般用户
16592.0,4809,19,3950.88,潜力用户
16593.0,4856,3,330.03,一般用户
16594.0,4880,1,181.09,一般用户
16595.0,4866,1,360.16,一般用户
16596.0,4821,2,250.15,一般用户
16597.0,4809,1,69.52000000000001,一般用户
16598.0,5082,2,140.7,一般用户
16600.0,4809,6,813.52,一般用户
16601.0,4846,1,244.79999999999998,一般用户
16602.0,4836,2,494.72999999999996,一般用户
16603.0,4880,2,478.47,一般用户
16607.0,4823,16,3017.39,潜力用户
16609.0,4820,9,5450.96,潜力用户
16610.0,5024,1,75.66,一般用户
16611.0,4991,2,120.99000000000001,一般用户
16612.0,4838,4,1187.66,一般用户
16613.0,4875,1,618.59,一般用户
16614.0,4988,1,506.19,一般用户
16616.0,4820,2,500.42,一般用户
16617.0,5041,1,151.85,一般用户
16618.0,4836,6,2630.64,潜力用户
16619.0,5059,2,204.41,一般用户
16620.0,4809,2,178.96,一般用户
16621.0,4857,4,813.48,一般用户
16623.0,5051,1,129.45,一般用户
16624.0,4886,2,810.5699999999999,一般用户
16625.0,5080,1,333.08,一般用户
16626.0,4806,20,3904.45,潜力用户
16627.0,4884,1,322.8,一般用户
16628.0,4835,6,2183.04,潜力用户
16629.0,4879,2,413.73,一般用户
16633.0,4822,7,2878.15,潜力用户
16634.0,5028,2,217.9,一般用户
16637.0,4837,5,1124.59,一般用户
16638.0,4828,11,1676.47,一般用户
16639.0,4830,4,1169.38,一般用户
16641.0,4911,1,231.10000000000002,一般用户
16642.0,4810,3,679.83,一般用户
16643.0,5051,1,487.51,一般用户
16644.0,4983,2,833.78,一般用户
16647.0,4975,2,214.06,一般用户
16648.0,4844,2,270.85999999999996,一般用户
16650.0,4877,1,518.42,一般用户
16652.0,4859,11,6138.74,潜力用户
16653.0,4821,3,1166.92,一般用户
16654.0,4946,5,594.97,一般用户
16655.0,4823,6,3794.52,潜力用户
16656.0,4827,21,3067.44,潜力用户
16657.0,4815,4,921.62,一般用户
16658.0,5173,1,123.24,一般用户
16659.0,4994,1,39.12,一般用户
16660.0,4821,3,810.45,一般用户
16665.0,5167,1,135.39999999999998,一般用户
16666.0,4824,1,118.98,一般用户
16667.0,4873,2,570.13,一般用户
16668.0,4820,6,306.71999999999997,一般用户
16669.0,4829,4,1366.8700000000001,一般用户
16670.0,4822,17,4022.46,潜力用户
16671.0,4841,2,418.35,一般用户
16672.0,4807,23,7739.59,潜力用户
16674.0,4860,2,319.61,一般用户
16676.0,4839,5,1558.72,一般用户
16678.0,4808,17,3013.83,潜力用户
16679.0,5171,1,129.75,一般用户
16680.0,4848,1,183.7,一般用户
16681.0,4878,6,1770.34,一般用户
16682.0,4810,5,958.88,一般用户
16684.0,4809,16,17610.66,潜力用户
16685.0,4866,2,324.24,一般用户
16686.0,4852,9,3043.48,潜力用户
16688.0,4806,4,1260.86,一般用户
16689.0,4881,3,303.26,一般用户
16690.0,4849,3,208.63,一般用户
16692.0,5061,2,158.5,一般用户
16693.0,4874,2,482.01,一般用户
16696.0,4940,4,657.9000000000001,一般用户
16697.0,5046,1,112.75,一般用户
16698.0,5058,1,204.0,一般用户
16700.0,4814,17,5040.0,潜力用户
16701.0,4814,18,4358.63,潜力用户
16705.0,4806,29,13512.69,潜力用户
16706.0,4842,3,531.35,一般用户
16708.0,4851,1,656.63,一般用户
16709.0,4890,5,2957.87,一般用户
16710.0,4824,10,2462.04,潜力用户
16711.0,4808,5,1620.79,一般用户
16712.0,4814,11,3645.43,潜力用户
16713.0,4824,21,6527.27,潜力用户
16714.0,5024,4,911.53,一般用户
16715.0,4883,1,222.51999999999998,一般用户
16716.0,5072,3,319.8000000000001,一般用户
16717.0,4814,9,3206.36,潜力用户
16718.0,5174,1,623.75,一般用户
16719.0,4820,8,1751.24,一般用户
16720.0,4831,1,155.24,一般用户
16721.0,5067,1,292.47,一般用户
16722.0,4822,16,4621.93,潜力用户
16723.0,4896,2,589.15,一般用户
16725.0,5107,8,775.07,一般用户
16726.0,4831,5,1382.02,一般用户
16727.0,5169,1,272.82,一般用户
16728.0,4851,4,1054.67,一般用户
16729.0,4841,26,7076.28,潜力用户
16730.0,4857,4,702.79,一般用户
16732.0,4837,1,603.75,一般用户
16734.0,4857,3,650.51,一般用户
16735.0,4884,7,2269.21,一般用户
16738.0,5103,1,3.75,一般用户
16739.0,4977,2,312.55,一般用户
16742.0,4852,2,428.4,一般用户
16743.0,4834,8,2191.84,潜力用户
16744.0,4816,7,1304.76,一般用户
16745.0,4892,18,5526.22,一般用户
16746.0,4810,19,6590.63,潜力用户
16747.0,4830,4,826.96,一般用户
16748.0,4823,5,1515.9,一般用户
16750.0,4850,5,623.93,一般用户
16751.0,4836,1,298.52,一般用户
16752.0,5178,1,207.5,一般用户
16753.0,4863,1,223.92000000000002,一般用户
16755.0,4919,5,1484.63,一般用户
16756.0,5020,1,239.4,一般用户
16757.0,5124,1,106.83000000000001,一般用户
16758.0,4870,1,369.34000000000003,一般用户
16759.0,4813,4,772.84,一般用户
16761.0,4902,1,316.62,一般用户
16762.0,4825,3,1501.38,一般用户
16763.0,4990,2,594.9,一般用户
16764.0,4809,18,2758.25,潜力用户
16765.0,5099,1,34.0,一般用户
16766.0,5078,2,1145.6,一般用户
16767.0,4836,11,5391.4800000000005,潜力用户
16768.0,4853,5,458.04,一般用户
16769.0,5065,1,380.39,一般用户
16770.0,4863,6,744.9,一般用户
16771.0,4838,5,2246.81,潜力用户
16773.0,4862,1,171.59,一般用户
16774.0,4873,5,654.92,一般用户
16775.0,4815,11,1695.66,一般用户
16776.0,4865,1,388.28,一般用户
16777.0,4885,2,226.35,一般用户
16778.0,4879,2,245.94,一般用户
16779.0,4807,28,10340.05,潜力用户
16780.0,4905,2,425.19,一般用户
16781.0,5170,2,294.65,一般用户
16782.0,4815,19,2242.25,潜力用户
16784.0,4825,1,107.6,一般用户
16788.0,4928,2,597.48,一般用户
16789.0,4813,1,80.8,一般用户
16790.0,4809,8,1520.1200000000001,一般用户
16791.0,4834,8,1706.28,一般用户
16792.0,5087,2,110.38000000000001,一般用户
16793.0,4862,1,243.84,一般用户
16794.0,4806,12,1201.51,一般用户
16795.0,5170,1,414.88,一般用户
16796.0,4894,1,305.62,一般用户
16800.0,4816,1,1201.49,一般用户
16801.0,4968,5,867.83,一般用户
16803.0,4870,1,332.3,一般用户
16804.0,4828,3,536.99,一般用户
16805.0,4979,2,460.59,一般用户
16806.0,4908,4,801.49,一般用户
16807.0,4948,3,1121.59,一般用户
16808.0,4904,2,288.42,一般用户
16809.0,4828,6,912.74,一般用户
16810.0,4997,2,275.64,一般用户
16811.0,4810,2,547.07,一般用户
16812.0,5166,1,479.35,一般用户
16813.0,4813,10,1632.5,一般用户
16814.0,4819,22,6500.6,潜力用户
16816.0,4908,4,417.06,一般用户
16817.0,4808,13,1446.95,一般用户
16818.0,4816,13,3317.97,潜力用户
16820.0,4901,1,497.61,一般用户
16823.0,5032,1,358.38,一般用户
16824.0,4821,2,460.64,一般用户
16825.0,4844,2,602.38,一般用户
16826.0,4856,1,341.7,一般用户
16828.0,4898,2,128.5,一般用户
16829.0,4962,1,197.22,一般用户
16830.0,4844,1,325.91,一般用户
16832.0,4989,3,199.15,一般用户
16833.0,4806,4,1106.53,一般用户
16834.0,5033,1,413.46,一般用户
16835.0,4933,2,180.85,一般用户
16836.0,4845,2,251.87,一般用户
16837.0,4836,12,3167.73,潜力用户
16838.0,5002,3,582.9,一般用户
16839.0,4814,39,13031.86,潜力用户
16841.0,4842,7,1774.62,一般用户
16842.0,4869,4,1260.44,一般用户
16843.0,4848,17,9921.62,潜力用户
16846.0,4855,1,214.32,一般用户
16847.0,4848,1,193.44,一般用户
16848.0,4858,1,281.42,一般用户
16849.0,4992,1,124.57,一般用户
16850.0,5139,1,332.41,一般用户
16851.0,4809,3,342.45,一般用户
16852.0,4815,2,144.91000000000003,一般用户
16855.0,4829,2,328.4,一般用户
16856.0,4820,1,35.400000000000006,一般用户
16858.0,5171,2,345.89000000000004,一般用户
16859.0,4911,5,473.14,一般用户
16861.0,4865,3,151.65,一般用户
16863.0,4834,4,481.35,一般用户
16866.0,4946,3,207.73999999999998,一般用户
16869.0,4828,5,805.62,一般用户
16871.0,4827,7,2761.4900000000002,潜力用户
16872.0,4882,3,198.78,一般用户
16873.0,4810,10,6972.71,潜力用户
16875.0,4869,9,2023.47,潜力用户
16877.0,4817,6,853.72,一般用户
16878.0,4830,2,0.0,一般用户
16880.0,4836,7,1519.08,一般用户
16882.0,4872,3,705.12,一般用户
16883.0,4993,2,276.73,一般用户
16884.0,4843,2,429.84000000000003,一般用户
16885.0,4820,3,471.51,一般用户
16887.0,4840,1,194.88,一般用户
16889.0,5000,3,1578.67,一般用户
16891.0,4807,5,809.7,一般用户
16892.0,4806,7,496.84000000000003,一般用户
16893.0,5172,1,145.93,一般用户
16895.0,4870,1,219.14,一般用户
16897.0,5104,3,213.03,一般用户
16898.0,4831,4,444.46,一般用户
16899.0,4813,6,1281.56,一般用户
16900.0,4817,5,196.65000000000012,一般用户
16902.0,4921,1,1706.88,一般用户
16903.0,4834,1,373.24,一般用户
16904.0,4809,16,3722.95,潜力用户
16905.0,4810,8,3085.48,潜力用户
16906.0,4887,4,579.77,一般用户
16907.0,4834,5,981.65,一般用户
16909.0,4869,2,286.38,一般用户
16910.0,4810,8,1510.06,一般用户
16912.0,4828,14,2528.67,潜力用户
16913.0,5095,1,113.44,一般用户
16914.0,4841,1,208.46,一般用户
16915.0,4814,6,621.6800000000001,一般用户
16916.0,4829,2,576.26,一般用户
16917.0,5082,1,391.52,一般用户
16918.0,4855,7,1043.34,一般用户
16919.0,4961,11,2596.45,一般用户
16921.0,4866,1,169.79,一般用户
16923.0,4817,26,6441.95,潜力用户
16924.0,4827,4,739.5,一般用户
16926.0,5176,1,230.25,一般用户
16927.0,5081,2,139.85,一般用户
16928.0,4885,19,2781.5,一般用户
16929.0,4809,7,1295.39,一般用户
16930.0,4831,3,380.55,一般用户
16931.0,4810,21,4604.22,潜力用户
16932.0,4858,1,161.94,一般用户
16933.0,4806,5,530.08,一般用户
16934.0,4860,2,950.9300000000001,一般用户
16936.0,4831,1,262.68,一般用户
16938.0,4814,4,1903.13,潜力用户
16940.0,4857,3,3049.88,潜力用户
16942.0,4818,10,1894.11,潜力用户
16943.0,5017,3,816.73,一般用户
16945.0,4827,19,4336.86,潜力用户
16947.0,5041,1,406.48,一般用户
16948.0,4944,3,306.62,一般用户
16949.0,4809,7,1161.27,一般用户
16950.0,4862,3,1178.56,一般用户
16951.0,4928,4,1262.75,一般用户
16952.0,4914,2,167.61,一般用户
16953.0,4835,1,20.8,一般用户
16954.0,4806,9,2085.08,潜力用户
16955.0,4990,5,493.67,一般用户
16956.0,4814,2,292.34,一般用户
16957.0,5044,2,416.64,一般用户
16959.0,4892,1,117.35000000000001,一般用户
16960.0,4844,3,507.05,一般用户
16961.0,4921,1,234.17,一般用户
16963.0,4992,1,110.55000000000001,一般用户
16965.0,5032,1,169.87,一般用户
16966.0,4813,10,1610.03,一般用户
16967.0,4994,1,319.02,一般用户
16968.0,4809,2,439.43,一般用户
16969.0,4844,3,633.13,一般用户
16971.0,4808,2,232.20999999999998,一般用户
16976.0,5072,1,251.51999999999998,一般用户
16978.0,4883,1,344.33,一般用户
16979.0,4809,8,1809.05,一般用户
16980.0,5060,2,845.76,一般用户
16982.0,4866,1,384.06,一般用户
16983.0,4818,8,1920.2,潜力用户
16984.0,4883,5,4392.42,一般用户
16985.0,4822,11,5461.62,潜力用户
16986.0,4835,1,83.2,一般用户
16987.0,4808,7,1625.05,一般用户
16988.0,4810,1,126.12,一般用户
16989.0,4812,6,503.25,一般用户
16992.0,4816,6,1601.8600000000001,一般用户
16995.0,5177,1,-1.25,一般用户
16996.0,4835,9,1427.46,一般用户
16997.0,5093,3,702.0,一般用户
16998.0,4955,6,287.02000000000004,一般用户
16999.0,4828,2,305.82,一般用户
17001.0,4806,11,3989.57,潜力用户
17002.0,4878,4,1487.78,一般用户
17004.0,4851,2,1144.74,一般用户
17006.0,4810,4,781.78,一般用户
17007.0,4856,7,877.4300000000001,一般用户
17010.0,4822,2,185.46,一般用户
17011.0,4835,1,270.9,一般用户
17014.0,4813,4,565.58,一般用户
17015.0,4834,3,1842.56,一般用户
17017.0,4808,27,7850.75,潜力用户
17018.0,4846,2,920.1,一般用户
17019.0,4816,4,1272.61,一般用户
17022.0,4836,1,71.0,一般用户
17024.0,4850,3,95.85,一般用户
17025.0,4866,3,357.77,一般用户
17026.0,4990,2,154.82999999999998,一般用户
17027.0,4884,7,848.59,一般用户
17030.0,4869,1,146.87,一般用户
17031.0,4817,2,380.35,一般用户
17033.0,4891,3,775.74,一般用户
17034.0,4821,4,734.5699999999999,一般用户
17035.0,5051,3,388.33,一般用户
17037.0,4883,2,1253.22,一般用户
17038.0,4835,1,112.4,一般用户
17040.0,4943,1,449.73,一般用户
17041.0,4832,4,1065.77,一般用户
17042.0,4808,5,1044.3799999999999,一般用户
17043.0,4837,4,1735.18,一般用户
17044.0,4814,3,688.63,一般用户
17045.0,4918,3,339.44,一般用户
17046.0,4962,1,642.02,一般用户
17047.0,4890,3,1100.9,一般用户
17048.0,4920,6,864.32,一般用户
17049.0,4808,11,5594.78,潜力用户
17050.0,4901,6,3228.84,一般用户
17051.0,4999,1,247.14000000000001,一般用户
17052.0,4833,1,413.75,一般用户
17053.0,4934,2,496.38,一般用户
17054.0,4833,6,1353.83,一般用户
17058.0,4887,3,1179.89,一般用户
17059.0,4835,5,3004.32,潜力用户
17060.0,5071,1,81.60000000000001,一般用户
17061.0,4879,12,4701.13,一般用户
17062.0,5119,5,534.47,一般用户
17063.0,4814,11,1421.59,一般用户
17064.0,4864,3,859.35,一般用户
17065.0,4948,1,-112.35,一般用户
17068.0,4817,22,4531.34,潜力用户
17069.0,4833,13,2655.2200000000003,潜力用户
17070.0,4919,1,312.14,一般用户
17071.0,4814,14,2385.48,潜力用户
17073.0,4823,4,1446.09,一般用户
17075.0,4823,5,813.77,一般用户
17076.0,4841,3,841.0799999999999,一般用户
17078.0,4841,2,368.2,一般用户
17079.0,4883,1,118.80000000000001,一般用户
17080.0,4827,3,285.5,一般用户
17081.0,4830,2,290.16,一般用户
17082.0,4838,2,2003.85,潜力用户
17083.0,4914,3,1405.78,一般用户
17084.0,4840,2,2949.75,潜力用户
17085.0,4928,6,1555.05,一般用户
17086.0,4812,6,1590.28,一般用户
17088.0,4833,4,1991.01,潜力用户
17090.0,4809,8,2041.8500000000001,潜力用户
17091.0,4808,10,3802.81,潜力用户
17092.0,4855,4,1777.78,一般用户
17094.0,5123,2,270.20000000000005,一般用户
17095.0,4827,6,1088.2,一般用户
17096.0,4814,7,992.6800000000001,一般用户
17097.0,4807,9,937.92,一般用户
17100.0,4823,2,971.74,一般用户
17101.0,4835,3,1370.73,一般用户
17102.0,5067,1,25.5,一般用户
17105.0,4964,2,655.78,一般用户
17107.0,4838,6,9139.51,潜力用户
17109.0,4834,8,869.6800000000001,一般用户
17110.0,4970,1,163.29999999999998,一般用户
17111.0,4852,1,248.61,一般用户
17114.0,4811,10,747.22,一般用户
17115.0,4813,5,806.9000000000001,一般用户
17117.0,5093,1,116.19999999999999,一般用户
17118.0,5123,1,157.02,一般用户
17119.0,4808,3,593.61,一般用户
17120.0,5038,1,307.46,一般用户
